Órgão;Fornecedor;CNPJ;Objeto;Valor (R$);Modalidade;Contrato;Data de Assinatura;Vigência(Dias);Licitação
VERDE E MEIO AMBIENTE;ERA TÉCNICA ENGENHARIA, CONSTRUÇÕES E SERVIÇOS LTD;65.035.222/0001-95;1.1.	A Contratação de empresa para prestação de Serviços Técnicos de Manejo e Conservação nos Parques Municipais que integram o chamado Grupo Luz (Luz, Lions Club Tucuruvi e Vila Guilherme), com disponibilização de mão de obra, materiais, veículos, equipamentos, produtos de limpeza e outros, de acordo com as especificações técnicas constantes no ANEXO I do edital.;1.126.825,87;PREGÃO EXTRATO DE CONTRATO;;3/10/2006;360;016/2006;
VERDE E MEIO AMBIENTE;DEAI ? Serviços de Engenharia, Limpeza e Jardinage;07.095.051/0001-93;A Contratação de empresa para prestação de Serviços Técnicos de Manejo e Conservação nos Parques Municipais que integram o chamado Grupo Aclimação (Parques da Aclimação, Buenos Aires, Independência e Siqueira Campos (Trianon, com disponibilização de mão de obra, materiais, veículos, equipamentos, produtos de limpeza e outros, de acordo com as especificações técnicas constantes no ANEXO I do edital.;1.601.663,91;PREGÃO EXTRATO DE CONTRATO;;4/10/2006;360;017/2006;
VERDE E MEIO AMBIENTE;ERA TÉCNICA -  Engenharia, Construções e Serviços;65.035.222/0001-95;A Contratação de empresa para prestação de Serviços Técnicos de Manejo e Conservação no Parque Municipal do Carmo, com disponibilização de mão de obra, materiais, veículos, equipamentos, produtos de limpeza e outros, de acordo com as especificações técnicas constantes no ANEXO I do edital.;1.637.379,48;PREGÃO EXTRATO DE CONTRATO;;3/10/2006;360;018/2006;
VERDE E MEIO AMBIENTE;DEMAX - SERVIÇOS E COMÉRCIO LTDA;48.096.044/0001-93;A Contratação de empresa para prestação de Serviços Técnicos de Manejo e Conservação nos Parques Municipais que integram o chamado Grupo Guarapiranga (Parques Municipais Guarapiranga, Eucaliptos, Nabuco e Santo Dias), com disponibilização de mão de obra, materiais, veículos, equipamentos, produtos de limpeza e outros, de acordo com as especificações técnicas constantes no ANEXO I do edital.;1.241.991,11;PREGÃO EXTRATO DE CONTRATO;;3/10/2006;360;019/2006;
VERDE E MEIO AMBIENTE;PLUSVISION COMÉRCIO DE ELETROELETRÔNICOS LTDA- EPP;07.679.220/0001-32;aquisição de 08 (oito) equipamentos projetores de vídeo portáteis (Data Show) para uso de diversas unidades desta Pasta, conforme especificações técnicas constantes no ANEXO I deste edital.;53.600,00;PREGÃO EXTRATO DE CONTRATO;;11/10/2006;730;020/2006;
VERDE E MEIO AMBIENTE;ACESSO ENGENHARIA E COMÉRCIO DE MATERIAIS PARA CON;01.497.728/0001-33;Execução das obras de complementação do Parque Jacintho Alberto, localizado na Rua Talófitos, s/n ? Bairro Jardim Cidade Pirituba, próximo às Ruas Talófitos e Pináceas e Av. Dr. Felipe Pinel, nos termos do ANEXO I.;1.058.793,40;TOMADA DE PREÇOS EXTRATO DE CONTRATO;;14/11/2006;120;001/2006;
VERDE E MEIO AMBIENTE;V.G. ENTERPRISES COMÉRCIO E INFORMÁTICA LTDA;03.975.011/0001-85;O presente pregão tem por objeto a aquisição de Aparelho de Fac-Símile, para uso das diversas unidades da SVMA,(Secretaria do Verde e Meio Ambiente),conforme especificações constantes do termo de referência  - ANEXO I deste edital.;36.025,00;PREGÃO EXTRATO DE CONTRATO;;19/9/2006;365;022/2006;
VERDE E MEIO AMBIENTE;CONSTRUTORA PROGREDIOR LTDA;56.838.949/0001-10;Execução das obras de drenagem de líquidos percolados e águas pluviais no Parque Raposo Tavares, na rua Telmo Coelho Filho s/nº, próximo ao Km 15 da Rodovia Raposo Tavares, nos termos do ANEXO I do Edital.;574.007,04;TOMADA DE PREÇOS EXTRATO DE CONTRATO;;29/11/2006;150;002/2006;
VERDE E MEIO AMBIENTE;HEBROM CONSTRUÇÕES LTDA;04.941.945/0001-69;Execução de serviços e obras de ampliação das instalações e paisagismo do Parque do Rodeio, localizado na entre as ruas Cachoeira Morena (entrada principal ? Portal 3), Nova Guaianazes, Milagre dos Peixes e Cachoeira das Madeiras, na Cidade Tiradentes, nos termos do ANEXO I.;2.157.928,22;CONCORRÊNCIA EXTRATO DE CONTRATO;;29/11/2006;360;001/2006;
VERDE E MEIO AMBIENTE;Construtora Ubiratan LTDA;43.507.235/0001-87;Execução de serviços e obras visando a implantação do Parque Pinheinho d? Água, localizado na Estrada de Taipas x Estrada do Corredor x Av. Amador Aguiar, Pirituba, São Paulo.;4.454.557,62;CONCORRÊNCIA EXTRATO DE CONTRATO;;20/12/2006;240;002/2006;
VERDE E MEIO AMBIENTE;OMNIS LUX ? ASTRONOMIA E PROJETOS CULTURAIS LTDA;05.448.285/0001-41;Contratação de empresa para manutenção do sistema de projetores instalados no Planetário do Carmo. Inexigibilidade de licitação.;106.800,00;INEXIGIBILIDADE EXTRATO DE CONTRATO;;24/10/2006;360;2006-0.165.684-5;
VERDE E MEIO AMBIENTE;CONSTRUTORA ROY LTDA;43.898.972/0001-58;Execução de serviços comuns de reparo de gradil do Parque Independência, de acordo com as especificações técnicas constantes do ANEXO I, parte integrante deste Pregão, visando à manutenção corretiva dos gradis daquele Parque.;128.420,00;PREGÃO EXTRATO DE CONTRATO;;20/9/2006;120;024/2006;
VERDE E MEIO AMBIENTE;CONSITEC CONSTRUÇÕES E TELECOMUNICAÇÕES LTDA;02.243.019/0001-94;Contratação de empresa para execução de obras de reforma geral da quadra de bocha do Parque Rodrigo de Gasperi, situado na Av. Miguel de Castro, 321, Vila Zati, Pirituba, São Paulo.;74.758,77;CONVITE EXTRATO DE CONTRATO;;11/10/2006;60;002/2006;
VERDE E MEIO AMBIENTE;CONSITEC ? CONSTRUÇÕES E TELECOMUNICAÇÕES LTDA;02.243.019/0001-94;Contratação de empresa visando a execução de serviços e obras de duas coberturas para operacionalização de bicicletário no estacionamento do portão 3, no Parque Ibirapuera, Av. Pedro Álvares Cabral, s/nº, conforme especificações do ANEXO I.;101.856,63;CONVITE EXTRATO DE CONTRATO;;11/10/2006;60;003/2006;
VERDE E MEIO AMBIENTE;CÉSAR & ROCHA AVICULTURA LTDA;03.541.496/0001-07;aquisição de potes flexíveis de 05, 14 e 25 litros em polietileno, utilizados nas embalagens para produção de mudas de espécies arbóreas para uso no Programa de Arborização Urbana desta  Secretaria Municipal do Verde e do Meio Ambiente ? SVMA.;371.000,00;PREGÃO EXTRATO DE CONTRATO;;17/11/2006;90;031/2006;
VERDE E MEIO AMBIENTE;FUNDAÇÃO DO DESENVOLVIMENTO ADMINISTRATIVO ? FUNDA;47.903.570/0001-55;Curso de Capacitação em Mediação de Conflitos Sócio Ambientais para o Projeto UMAPAZ.;700.000,00;DISPENSA EXTRATO DE CONTRATO;;10/11/2006;360;2006-0.211.115-0;
VERDE E MEIO AMBIENTE;SERVIÇO NACIONAL DE APRENDIZAGEM COMERCIAL - SENAC;03.709.814/0064-71;Contratação do SENAC, por dispensa de licitação (art. 24, XIII), para oferecimento do Curso Geoprocessamento: Princípios e Aplicações para servidores do DPA.;26.343,00;DISPENSA EXTRATO DE CONTRATO;;19/10/2006;540;2006-0.204.839-3;
VERDE E MEIO AMBIENTE;FLORESTANA PAISAGISMO, CONSTRUÇÕES E SERVIÇOS LTDA;53.591.103/0001-30;Contratação de empresa para prestação de serviços técnicos de manejo e conservação nos parques que integram o chamado Grupo Toronto - Parques da Cidade de Toronto, Jardim Felicidade, Rodrigo de Gasperi, São Domingos e Vila dos Remédios, compreendendo o fornecimento de mão-de-obra e de todos os materiais, veículos, equipamentos, produtos de limpeza e outros, de acordo com as especificações técnicas constantes no ANEXO I;1.135.996,35;PREGÃO EXTRATO DE CONTRATO;;28/11/2006;360;037/2006;
VERDE E MEIO AMBIENTE;CRYSTAL CLEAR CONTROLE DE POLUIÇÃO DO AR DE INTERI;03.541.616/0001-68;a contratação de empresa de assistência técnica, manutenção preventiva e corretiva dos sistemas de condicionadores de ar dos Planetários Municipais do Ibirapuera e do Carmo;11.400,00;PREGÃO EXTRATO DE CONTRATO;;26/12/2006;360;038/2006;
VERDE E MEIO AMBIENTE;CROPCENTER AGROPECUÁRIA E COMERCIAL LTDA;00.964.351/0001-12;A aquisição de mudas de espécies arbóreas para atender o Programa de Arborização Urbana, DEPAVE-2, desta Secretaria Municipal do Verde e do Meio Ambiente ? SVMA, nas quantidades e especificações constantes no ANEXO I e II.;37.677,50;PREGÃO EXTRATO DE CONTRATO;;20/12/2006;120;039/2006;
VERDE E MEIO AMBIENTE;FEMBRA COMERCIAL LTDA;00.964.351/0001-12;A aquisição de mudas de espécies arbóreas para atender o Programa de Arborização Urbana, DEPAVE-2, desta Secretaria Municipal do Verde e do Meio Ambiente ? SVMA, nas quantidades e especificações constantes no ANEXO I e II.;90.150,00;PREGÃO EXTRATO DE CONTRATO;;20/12/2006;120;039/2006;
VERDE E MEIO AMBIENTE;DANIEL BONIN PLANTAS ? ME;04.919.211/0001-83;A aquisição de mudas de espécies arbóreas para atender o Programa de Arborização Urbana, DEPAVE-2, desta Secretaria Municipal do Verde e do Meio Ambiente ? SVMA, nas quantidades e especificações constantes no ANEXO I e II.;366.743,20;PREGÃO EXTRATO DE CONTRATO;;22/12/2006;120;039/2006;
VERDE E MEIO AMBIENTE;CELERITAS DESENVOLVIMENTO DE SISTEMAS LTDA;04.597.283/0001-51;CONTRATAÇÃO DE SERVIÇO DE GERENCIAMENTO DAS BILHETERIAS DOS PLANETÁRIOS DO CARMO E DO IBIRAPUERA;565.894,40;PREGÃO EXTRATO DE CONTRATO;;12/12/2006;360;040/SVMA/2006;
INFRA-ESTRUTURA URBANA E OBRAS;LOUNDON BLOMQUIST AUDITORES INDEPENDENTES;33.179.672/0001-65;Prestação de serviços de auditoria do Contrato 849/OC-BR, firmado com o BID ? Banco Interamericano de Desenvolvimento, para financiamento parcial do PROCAV 2 ? Programa de Canalização de Córregos, Implantação de Vias e Recuperação Ambiental e Social de Fundos de Vale, referente aos períodos de 01/01/2005 a 31/12/2005 e 01/01/2006 a 31/12/2006.;45.243,44;CONVITE EXTRATO DE CONTRATO;;18/5/2006;425;18/05/SIURB;
INFRA-ESTRUTURA URBANA E OBRAS;SYSTEM ENGENHARIA LTDA;50.751.429/0001-99;Elaboração de Projeto Básico de ligação viária desde a avenida João XXIII até a avenida Flor de Vila Formosa, contemplando pavimentação, drenagem, estruturas e estabilização de taludes.;37.773,75;CONVITE EXTRATO DE CONTRATO;;14/6/2006;90;007/06/SIURB;
INFRA-ESTRUTURA URBANA E OBRAS;Hidrostudio Engenharia Litda;74.002.155/0001-01;Elaboração de projeto executivo de canalização do córrego Buraco da Onça, no trecho entre a av. Direitos Humanos e a rua Umberto Boccioni, numa extensão aproximada de 600 metros;34.170,14;CONVITE EXTRATO DE CONTRATO;;10/5/2006;60;008/06/SIURB;
INFRA-ESTRUTURA URBANA E OBRAS;EPT - ENGENHARIA E PESQUISAS TECNOLÓGICAS S/A.;60.730.645/0001-01;Elaboração de projeto básico da duplicação da estrada do Iguatemi, das ruas Passagem Funda e Saturnino Pereira, no trecho compreendido entre a av. Márcio Beck Machado e o Terminal Guaianazes, contendo ciclovia e estudo de impacto ambiental e respectivo relatório de impacto ambiental (EIA-RIMA).;356.914,52;TOMADA DE PREÇOS EXTRATO DE CONTRATO;;19/12/2006;180;006/06/SIURB;
INFRA-ESTRUTURA URBANA E OBRAS;PEDREIRA AIDAR LTDA;61.242.889/0001-08;Execução das obras de canalização do córrego Fongaro, no trecho situado entre a avenida Francisco Leme e a praça Antonio Claudino, com extensão de 110,30 metros, inclusive projeto executivo;449.869,20;TOMADA DE PREÇOS EXTRATO DE CONTRATO;;14/12/2006;120;007/06/SIURB;
INFRA-ESTRUTURA URBANA E OBRAS;EMPRESA MUNICIPAL DE URBANIZAÇÃO - EMURB;43.336.288/0001-82;CONVÊNIO RELATIVO AO PROGRAMA DE REABILITAÇÃO DA ÁREA CENTRAL DO MUNICÍPIO DE SÃO PAULO - PROCENTRO.;495.738,52;DISPENSA EXTRATO DE CONTRATO;003/SIURB/2006;13/2/2006;120;2005-0.313.202-7;
COMPANHIA DE ENGENHARIA DE TRAFEGO;1000 MARCAS LTDA;03.573.330/0001-64;FORNECIMENTO DE EPIS - SEMI-MÁSCARA DESCARTÁVEL CONTRA POEIRA, PROTETOR AURICULAR PLUG TIPO ESPUMA, PROTETOR AURICULAR TIPO PLUG COM FLANGE E LUVA DE VAQUETA;103.000,00;PREGÃO EXTRATO DE CONTRATO;;27/7/2006;30;125/2005;
COMPANHIA DE ENGENHARIA DE TRAFEGO;DATIVA CONECTIVIDADE EM SAÚDE LTDA;00.306.975/0001-42;PRESTAÇÃO DE SERVIÇOS DE IMPLANTAÇÃO E OPERAÇÃO DO SISTEMA DE CONECTIVIDADE PARA O PAMO - PLANO DE ASSISTÊNCIA MÉDICA E ODONTOLÓGICA;326.073,66;TOMADA DE PREÇOS EXTRATO DE CONTRATO;;10/7/2006;810;06/2005;
COMPANHIA DE ENGENHARIA DE TRAFEGO;COMPANHIA CACIQUE DE CAFÉ SOLÚVEL;78.588.415/0020-88;FORNECIMENTO DE CAFÉ TORRADO E MOÍDO 100% ARÁBICO;81.000,00;PREGÃO EXTRATO DE CONTRATO;;17/5/2006;180;10/2006;
COMPANHIA DE ENGENHARIA DE TRAFEGO;DEKAF COMERCIAL LTDA-EPP;05.255.725/0001-44;FORNECIMENTO DE LÂMPADAS FLUORESCENTES E LÂMPADAS MISTAS;16.389,00;PREGÃO EXTRATO DE CONTRATO;;16/5/2006;180;11/2006;
COMPANHIA DE ENGENHARIA DE TRAFEGO;ENSIN EMPRESA NACIONAL DE SINALIZ. E ELETRIFICAÇÃO;58.836.933/0001-01;PRESTAÇÃO DE SERVIÇOS DE EXECUÇÃO DE SINALIZAÇÃO HORIZONTAL COM LAMINADO ELASTO´PLÁSTICO (PELÍCULA PRÉ-FABRICADA), COM FORNECIMENTO DE MATERIAIS;1.917.750,00;CONCORRÊNCIA EXTRATO DE CONTRATO;;21/6/2006;450;01/2006;
COMPANHIA DE ENGENHARIA DE TRAFEGO;IDEAL CAR COMÉRCIO DE AUTO PEÇAS LTDA;96.161.690/0001-30;PRESTAÇÃO DE SERVIÇOS DE IDENTIFICAÇÃO VISUAL, COMPOSTA POR ENVELOPAMENTO E ADESIVAMENTO COM FORNECIMENTO DE MATERIAIS, PARA OS VEÍCULOS NOVOS DA FROTA CET;270.000,00;PREGÃO EXTRATO DE CONTRATO;;16/5/2006;75;120/2005;
COMPANHIA DE ENGENHARIA DE TRAFEGO;ELETROPAULO METROPOLITANA ELETRICIDADE DE S.P. S/A;61.695.227/0001-93;FORNECIMENTO DE ENERGIA ELÉTRICA P/ USO EXCLUSIVO DA CET COMO INSUMO DESENVOLVIMENTO DA ATIVIDADE ECONÔMICA PRINCIPAL;58.015,76;INEXIGIBILIDADE EXTRATO DE CONTRATO;;22/8/2006;360;0421/2004;
COMPANHIA DE ENGENHARIA DE TRAFEGO;BRASOFTWARE INFORMÁTICA LTDA;57.142.978/0001-05;Aquisição de produtos Microsoft;965.000,00;PREGÃO EXTRATO DE CONTRATO;;23/5/2006;30;123/2005;
COMPANHIA DE ENGENHARIA DE TRAFEGO;AKENATHON ARQUITETURA E CONSTRUÇÃO LTDA;04.921.162/0001-13;FORNECIMENTO COM CONFECÇÃO E INSTALAÇÃO DE GRADIL E PORTÕES DE FERRO, NO PRÉDIO CET, LOCALIZADO NA RUA BELA CINTRA, 385 - CENTRO;21.000,00;PREGÃO EXTRATO DE CONTRATO;;7/6/2006;45;14/2006;
COMPANHIA DE ENGENHARIA DE TRAFEGO;EXAME TECNOLOGIA LTDA;77.826.642/0001-79;PRESTAÇÃO DE SERVIÇOS PROFISSIONAIS;69.990,00;CONVITE EXTRATO DE CONTRATO;;21/6/2006;45;02/2006;
COMPANHIA DE ENGENHARIA DE TRAFEGO;FIAT AUTOMÓVEIS S/A;16.701.716/0001-56;FORNECIMENTO DE VEÍCULOS DO TIPO FURGOVAN DIESEL 04 (QUATRO) PORTAS, ANO DE FABRICAÇÃO NÃO INFERIOR A 2006 E MODELO NÃO INFERIOR A 2006, ZERO KM;487.630,00;PREGÃO EXTRATO DE CONTRATO;;20/6/2006;140;18/2006;
COMPANHIA DE ENGENHARIA DE TRAFEGO;SÃO PAULO DISTRIBUIDORA DE MOTOS E VEÍCULOS LTDA;52.689.361/0001-90;FORNECIMENTO DE MOTOCICLETAS TIPO "STREET" OU "TRAIL", ANO DE FABRICAÇÃO NÃO INFERIOR A 2006 E MODELO NÃO INFERIOR A 2006, ZERO KM;429.000,00;PREGÃO EXTRATO DE CONTRATO;;19/6/2006;150;20/2006;
COMPANHIA DE ENGENHARIA DE TRAFEGO;Rontan Eletro Metalúrgica Ltda;62.858.352/0001-30;FORNECIMENTO, MONTAGEM E INSTALAÇÃO DO SISTEMA DE SINALIZAÇÃO ÁUDIO VISUAL BASEADOS EM TECNOLOGIA A LED PARA SINALIZAÇÃO VEICULAR EM VEÍCULOS LEVES, MÉDIOS, PESADOS DA FROTA CET;648.999,99;PREGÃO EXTRATO DE CONTRATO;;14/6/2006;75;97/2005;
COMPANHIA DE ENGENHARIA DE TRAFEGO;MACROSOLUTION COMÉRCIO IMPORTAÇÃO E SERVIÇOS LTDA;05.003.219/0001-68;LOCAÇÃO DE LEITOR COPIADOR DE MICROFILME, MARCA 3M, MODELO 7540 INCLUINDO: KIT PARA FILME EM ROLO 16MM/35MM, MASCARAMENTO DE IMAGEM, LENTE ZOOM, GIRO DE IMAGEM 360 GRAUS E MESA ESPECIAL;7.200,00;DISPENSA EXTRATO DE CONTRATO;;24/5/2006;5;0406/2006;
COMPANHIA DE ENGENHARIA DE TRAFEGO;SIXPEL INFORMÁTICA E MATERIAL DE ESCRITÓRIO LTDA;00.384.288/0001-45;FORNECIMENTO DE PAPEL OFÍCIO I E PAPEL SULFITE DUPLO CARTA;25.380,00;PREGÃO EXTRATO DE CONTRATO;;29/6/2006;360;22/2006;
COMPANHIA DE ENGENHARIA DE TRAFEGO;DISTRIBUIDORA VEICULAR LTDA;07.262.218/0001-63;FORNECIMENTO DE PNEUS, CÂMARAS DE AR E PROTETORES DE CÂMARAS NOVOS, PARA SEREM UTILIZADOS EM VEÍCULOS (LEVES, MÉDIOS E PESADOS) DA FROTA CET;105.000,00;PREGÃO EXTRATO DE CONTRATO;;17/7/2006;360;25/06;
COMPANHIA DE ENGENHARIA DE TRAFEGO;IMPA COMÉRCIO E SERVIÇOS LTDA;03.005.939/0001-37;Fornecimento postes simples, coluna do poste composto, braço projetado, parafuso chumbador para sinalização semafórica;339.000,00;PREGÃO EXTRATO DE CONTRATO;;20/7/2006;60;27/06;
COMPANHIA DE ENGENHARIA DE TRAFEGO;MW MICROWARE COMÉRCIO DE INFORMÁTICA LTDA;56.097.645/0001-49;FORNECIMENTO DE IMPRESSORAS LASER COLORIDA E LASER MONOCROMÁTICA DUPLEX;29.865,00;PREGÃO EXTRATO DE CONTRATO;;14/8/2006;90;26/2006;
COMPANHIA DE ENGENHARIA DE TRAFEGO;MICROSENS LTDA;78.126.950/0001-54;FORNECIMENTO DE IMPRESSORAS LASER COLORIDA E LASER MONOCROMÁTICA DUPLEX;114.000,00;PREGÃO EXTRATO DE CONTRATO;;24/8/2006;90;26/2006;
COMPANHIA DE ENGENHARIA DE TRAFEGO;MR COMPUTER INFORMÁTICA COMÉRCIO E IMPORTAÇÃO LTDA;00.495.124/0001-95;Aquisição de sistema de servidor tolerante a falhas e com segunda unidade idêntica redundante;80.300,00;PREGÃO EXTRATO DE CONTRATO;;3/8/2006;60;29/2006;
COMPANHIA DE ENGENHARIA DE TRAFEGO;ICATU HARTFORD SEGUROS S/A;42.283.770/0001-39;PRESTAÇÃO DE SERVIÇOS SECURITÁRIOS DE VIDA EM GRUPO A EMPREGADOS E ESTAGIÁRIOS DA CET;513.549,00;PREGÃO EXTRATO DE CONTRATO;;3/8/2006;360;33/2006;
COMPANHIA DE ENGENHARIA DE TRAFEGO;LÊMCA LÂMPADAS ESPECIAIS LTDA;60.089.919/0001-25;Fornecimento de lâmpadas halógenas para semáforos;267.000,00;PREGÃO EXTRATO DE CONTRATO;;15/8/2006;360;38/2006;
COMPANHIA DE ENGENHARIA DE TRAFEGO;VHF RÁDIO COMUNICAÇÕES COMERCIAL LTDA;55.270.367/0001-17;PRESTAÇÃO DE SERVIÇOS DE INSTALAÇÃO DE SISTEMA DE PROTEÇÃO DE DESCARGAS ATMOSFÉRICAS - SPDA (PÁRA RÁIOS), COM FORNECIMENTO DE MATERIAL E MÃO-DE-OBRA NOS PRÉDIOS DA CET;57.520,00;CONVITE EXTRATO DE CONTRATO;;29/8/2006;60;03/2006;
COMPANHIA DE ENGENHARIA DE TRAFEGO;JW COMÉRCIO E CONFECÇÕES LTDA;00.384.288/0001-45;FORNECIMENTO DE ABRIGO DE CHUVA;71.890,00;PREGÃO EXTRATO DE CONTRATO;;1/9/2006;100;41/2006;
COMPANHIA DE ENGENHARIA DE TRAFEGO;ELÉTRICA GALLUCCI LTDA;61.461.075/0001-64;Fornecimento de contatores;53.950,00;PREGÃO EXTRATO DE CONTRATO;;25/9/2006;360;39/2006;
COMPANHIA DE ENGENHARIA DE TRAFEGO;VANPEC PEÇAS E SERVIÇOS AUTOMOTIVOS LTDA;69.339.083/0001-44;Fornecimento de peças originais para motocicletas da marca Honda, pertencentes a frota da CET;150.000,00;PREGÃO EXTRATO DE CONTRATO;;4/9/2006;360;31/2006;
COMPANHIA DE ENGENHARIA DE TRAFEGO;VANPEC PEÇAS E SERVIÇOS AUTOMOTIVOS LTDA;69.339.083/0001-44;Fornecimento de peças originais para veículos da marca Chevrolet, pertencentes a frota da CET;380.000,00;PREGÃO EXTRATO DE CONTRATO;;4/9/2006;360;32/2006;
COMPANHIA DE ENGENHARIA DE TRAFEGO;NAYR CONFECÇÕES LTDA;02.582.267/0001-60;Fornecimento de uniformes (calças e camisas);30.989,60;PREGÃO EXTRATO DE CONTRATO;;31/8/2006;75;54/2006;
COMPANHIA DE ENGENHARIA DE TRAFEGO;PASSO BOM EQUIPAMENTOS DE SEGURANÇA LTDA;52.672.631/0001-50;FORNECIMENTO DE SOBRETUDO DE NYLON AMARELO;8.188,50;PREGÃO EXTRATO DE CONTRATO;;22/9/2006;100;53/2006;
COMPANHIA DE ENGENHARIA DE TRAFEGO;CASA VERRE INDÚSTRIA E COMÉRCIO LTDA;61.287.686/0001-38;FORNECIMENTO DE PLACAS DE REGULAMENTAÇÃO, ADVERTÊNCIA, ORIENTAÇÃO E ESPECIAIS SIMPLES E MODULADAS PARA SINALIZAÇÃO DE TRÂNSITO;2.928.000,00;PREGÃO EXTRATO DE CONTRATO;;1/9/2006;360;51/2006;
COMPANHIA DE ENGENHARIA DE TRAFEGO;ACHEI MERCADORIAS POR ATACADO LTDA;07.117.409/0001-31;Fornecimento de cavaletes;174.000,00;PREGÃO EXTRATO DE CONTRATO;;18/9/2006;360;45/2006;
COMPANHIA DE ENGENHARIA DE TRAFEGO;INDUTIL INDÚSTRIA DE TINTAS LTDA;61.409.355/0001-23;FORNECIMENTO DE TINTAS PARA SINALIZAÇÃO HORIZONTAL;261.999,75;PREGÃO EXTRATO DE CONTRATO;;26/9/2006;360;43/2006;
COMPANHIA DE ENGENHARIA DE TRAFEGO;TELECOMUNICAÇÕES DE SÃO PAULO S/A - TELESP;02.558.157/0001-62;PRESTAÇÃO DE SERVIÇOS DE COMUNICAÇÃO DE DADOS DE DUAS LINHAS PRIVATIVAS DEDICADAS;435.000,00;PREGÃO EXTRATO DE CONTRATO;;26/9/2006;1080;52/2006;
COMPANHIA DE ENGENHARIA DE TRAFEGO;SOUZA RAMOS COMÉRCIO DE CAMINHÕES LTDA;05.926.627/0001-91;FORNECIMENTO DE BATERIAS PARA VEÍCULOS;49.679,78;PREGÃO EXTRATO DE CONTRATO;;27/9/2006;180;48/2006;
COMPANHIA DE ENGENHARIA DE TRAFEGO;DIPESE DISTRIBUIDORA DE PEÇAS E SERVIÇOS LTDA-ME;02.836.253/0001-25;FORNECIMENTO DE PEÇAS E ACESSÓRIOS ORIGINAIS PARA VEÍCULOS DA MARCA FORD;150.000,00;PREGÃO EXTRATO DE CONTRATO;;10/10/2006;360;61/2006;
COMPANHIA DE ENGENHARIA DE TRAFEGO;DIPESE DISTRIBUIDORA DE PEÇAS E SERVIÇOS LTDA-ME00;02.836.253/0001-25;FORNECIMENTO DE PEÇAS E ACESSÓRIOS ORIGINAIS PARA VEÍCULOS LEVES E MÉDIOS A MARCA VOLKSWAGEN;200.000,00;PREGÃO EXTRATO DE CONTRATO;;10/10/2006;360;60/2006;
COMPANHIA DE ENGENHARIA DE TRAFEGO;ITORORÓ BRÁS VEÍCULOS E PEÇAS LTDA;00.338.287/0002-45;FORNECIMENTO DE PEÇAS E ACESSÓRIOS GENUÍNOS E PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO EM VEÍCULOS DA MARCA FORD;592.000,00;PREGÃO EXTRATO DE CONTRATO;;5/12/2006;360;55/2006;
COMPANHIA DE ENGENHARIA DE TRAFEGO;AMARAL SIGN´S LTDA;02.373.931/0001-60;PRESTAÇÃO DE SERVIÇOS PARA CONFECÇÃO, INSTALAÇÃO E RETIRADA DE FAIXAS DE POLIETILENO EM VIAS PÚBLICAS;399.952,20;PREGÃO EXTRATO DE CONTRATO;;23/10/2006;360;59/2006;
COMPANHIA DE ENGENHARIA DE TRAFEGO;MARTINI COMÉRCIO E IMPORTAÇÃO LTDA;46.050.464/0001-03;FORNECIMENTO DE FERRAMENTAS PARA A OFICINA DE MANUTENÇÃO DA FROTA CET;157.029,40;PREGÃO EXTRATO DE CONTRATO;;23/10/2006;360;34/2006;
COMPANHIA DE ENGENHARIA DE TRAFEGO;JW COMÉRCIO E CONFECÇÕES LTDA;61.094.355/0001-81;FORNECIMENTO DE UNIFORMES DE OPERAÇÃO;1.398.998,50;PREGÃO EXTRATO DE CONTRATO;;27/12/2006;90;66/2006;
COMPANHIA DE ENGENHARIA DE TRAFEGO;NAYR CONFECÇÕES LTDA;02.582.267/0001-60;FORNECIMENTO DE UNIFORMES DE SINALIZAÇÃO;123.580,00;PREGÃO EXTRATO DE CONTRATO;;24/11/2006;120;64/2006;
COMPANHIA DE ENGENHARIA DE TRAFEGO;NAYR CONFECÇÕES LTDA;02.582.267/0001-60;FORNECIMENTO DE UNIFORMES DE SINALIZAÇÃO;123.580,00;PREGÃO EXTRATO DE CONTRATO;;24/11/2006;120;64/2006;
COMPANHIA DE ENGENHARIA DE TRAFEGO;FONTE NOVA COMÉRCIO E SERVIÇOS LTDA;00.288.666/0001-97;PRESTAÇÃO DE SERVIÇOS DE REVELAÇÃO DE FILMES FOTOGRÁFICOS;36.000,00;PREGÃO EXTRATO DE CONTRATO;;30/10/2006;360;88/2006;
COMPANHIA DE ENGENHARIA DE TRAFEGO;COMPANHIA CACIQUE DE CAFÉ SOLÚVEL;78.588.415/0020-88;FORNECIMENTO DE CAFÉ TORRADO E MOÍDO;148.320,00;PREGÃO EXTRATO DE CONTRATO;;4/12/2006;360;71/2006;
COMPANHIA DE ENGENHARIA DE TRAFEGO;CASA VERRE INDÚSTRIA E COMÉRCIO LTDA;61.287.686/0001-38;FORNECIMENTO DE COLUNAS E BRAÇOS PROJETADOS PARA SINALIZAÇÃO VERTICAL E SEMAFÓRICA;2.377.500,00;PREGÃO EXTRATO DE CONTRATO;;7/11/2006;360;68/2006;
